Season,ATeamID,BTeamID,ASeed,ATeamName,BSeed,BTeamName
2021,1216,1325,16,Hartford,13,Ohio
2021,1216,1313,16,Hartford,16,Norfolk St
2021,1216,1228,16,Hartford,1,Illinois
2021,1216,1222,16,Hartford,2,Houston
2021,1216,1452,16,Hartford,3,West Virginia
2021,1216,1329,16,Hartford,4,Oklahoma St
2021,1216,1397,16,Hartford,5,Tennessee
2021,1216,1361,16,Hartford,6,San Diego St
2021,1216,1260,16,Hartford,8,Loyola-Chicago
2021,1216,1353,16,Hartford,10,Rutgers
2021,1216,1393,16,Hartford,11,Syracuse
2021,1216,1333,16,Hartford,12,Oregon St
2021,1216,1251,16,Hartford,13,Liberty
2021,1216,1287,16,Hartford,14,Morehead St
2021,1216,1326,16,Hartford,2,Ohio St
2021,1216,1345,16,Hartford,4,Purdue
2021,1216,1437,16,Hartford,5,Villanova
2021,1216,1403,16,Hartford,6,Texas Tech
2021,1216,1314,16,Hartford,8,North Carolina
2021,1216,1458,16,Hartford,9,Wisconsin
2021,1216,1439,16,Hartford,10,Virginia Tech
2021,1216,1429,16,Hartford,11,Utah St
2021,1216,1457,16,Hartford,12,Winthrop
2021,1216,1317,16,Hartford,13,North Texas
2021,1216,1331,16,Hartford,15,Oral Roberts
